dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
0.02334294,0.024751343,0.23746951,-0.010017104,0.052717585,0.16419692,-0.11516021,-0.10545402,-0.02698497,0.07041844,-0.013949426,0.065364674,-0.0644108,0.0006285712,-0.13046224,-0.1332782,-0.08732692,-0.1660517,0.018882379,0.011421365,0.041059062,0.0045493487,0.1626692,0.07858129,0.06616915,0.13146563,0.097101636,-0.026562052,-0.17765571,0.03482952,-0.035165448,-0.013742981,0.08423461,-0.0027507197,-0.105747245,-0.06705669,-0.07397648,0.19305345,-0.1306593,-0.027615495,0.03149606,-0.027168283,-0.07489224,0.11653057,0.120657615,-0.2156037,0.16998832,0.13347514,0.071038775,-0.033439722,-0.12582515,-0.045641698,-0.13154119,-0.06422298,0.045874316,0.021646513,-0.109914504,0.108097516,0.06252587,0.18894345,0.013684457,0.020419294,-0.04050078,0.047678523,-0.075239874,0.14450176,0.05807643,0.0147300875,-0.20397457,-0.07688606,0.0015832039,0.030106207,0.2064517,-0.05380422,0.1325288,-0.007584822,-0.0484547,-0.05180673,0.10098386,0.0072160033,0.12513566,-0.07209977,0.09106603,-0.079036966,-0.13412888,0.19393186,0.09525843,0.107846454,0.030840347,-0.054815352,0.01200479,0.11012506,-0.1553826,-0.115767546,0.113264374,-0.042589147,-0.14342672,-0.027664619,0.028689405,-0.12461664
0.016931625,0.022320673,0.22573423,-0.017262982,0.044155832,0.15206239,-0.109684184,-0.10296877,-0.026277665,0.060629286,-0.013608908,0.066261694,-0.06875256,-0.007684583,-0.11709487,-0.1270744,-0.07884737,-0.15895145,0.018088244,0.0060298685,0.041080054,0.004508611,0.16053581,0.07342955,0.06305975,0.125512,0.082752526,-0.022264576,-0.1736251,0.033785157,-0.036203757,-0.015180996,0.072544135,-0.0042006625,-0.100871556,-0.061686557,-0.07154462,0.1833571,-0.12381039,-0.02928867,0.029814515,-0.025472395,-0.0714943,0.10991473,0.11218678,-0.2080142,0.1655052,0.12902856,0.06728107,-0.027992977,-0.124329224,-0.04483324,-0.11639964,-0.05776097,0.048691586,0.023181887,-0.10194596,0.101100676,0.059240013,0.18143176,0.014085798,0.023362609,-0.036739577,0.045519896,-0.07101597,0.14127702,0.052656837,0.013041672,-0.19225162,-0.07254749,-0.0054759663,0.02497319,0.19837345,-0.057112142,0.12659147,-0.005408616,-0.04228291,-0.045692645,0.092172205,0.009316946,0.11270408,-0.06407793,0.08432344,-0.07939624,-0.13136084,0.18766865,0.0862911,0.10361745,0.028499408,-0.048347298,0.011683597,0.100451455,-0.14935265,-0.11067887,0.1059181,-0.048047557,-0.1296315,-0.03199941,0.02763443,-0.1251063
0.022901002,0.020852799,0.23572426,-0.010625329,0.05351974,0.1574692,-0.11149621,-0.1007931,-0.02687795,0.070513554,-0.016557813,0.0639153,-0.061817992,0.0030936918,-0.12586768,-0.13460478,-0.08706774,-0.15895207,0.019390384,0.012575251,0.043216426,0.007525622,0.15664457,0.075998455,0.062772,0.12540647,0.09486863,-0.023303095,-0.16991417,0.036128633,-0.034005634,-0.015756223,0.08214796,-0.0028797116,-0.10230982,-0.06195501,-0.07168097,0.18803418,-0.12730196,-0.02468435,0.026201136,-0.025792543,-0.07178878,0.11411194,0.12019617,-0.20514539,0.16716866,0.13027236,0.068227015,-0.03317193,-0.12251942,-0.043578666,-0.12761633,-0.0594028,0.04601988,0.020178309,-0.11099711,0.10216538,0.06168927,0.18153769,0.016845362,0.02275725,-0.03749606,0.045620754,-0.07043998,0.14141175,0.05273077,0.018725993,-0.1978461,-0.07516852,0.0033165873,0.026943412,0.20207947,-0.049984857,0.12540317,-0.0072999885,-0.046970066,-0.05021219,0.102352925,0.009019384,0.11976236,-0.071894206,0.088119105,-0.073524535,-0.12632796,0.1825724,0.093076915,0.10509002,0.03126903,-0.052800205,0.014793124,0.10649111,-0.14847605,-0.110776536,0.11250446,-0.04035196,-0.14143632,-0.030173048,0.029623998,-0.122400165
0.021922387,0.024746044,0.23244584,-0.00948236,0.054842513,0.16229971,-0.11584044,-0.10437143,-0.026075412,0.069678195,-0.0142281465,0.06589887,-0.058896754,0.0033960391,-0.12881203,-0.13168523,-0.085480705,-0.1662564,0.018648399,0.014134126,0.041775424,0.0051923324,0.16047126,0.07937077,0.06628431,0.12796341,0.09538358,-0.02623623,-0.17735642,0.03336773,-0.038395807,-0.016886575,0.0807262,-0.0030574244,-0.10117717,-0.0661199,-0.07274858,0.18955088,-0.12499049,-0.027986778,0.026908666,-0.027739909,-0.073365584,0.11551355,0.117081046,-0.20823868,0.16708507,0.13293022,0.068848975,-0.033115376,-0.12704797,-0.04290569,-0.13284928,-0.063395396,0.041374896,0.020483978,-0.10647796,0.10516738,0.05960616,0.18238182,0.012374557,0.019190904,-0.039251234,0.0455831,-0.07189783,0.13833901,0.057373155,0.016242651,-0.20185393,-0.0774613,0.0024398856,0.029632127,0.20387077,-0.051936585,0.1308033,-0.0033070445,-0.043592125,-0.051042575,0.098386906,0.009359015,0.1190183,-0.069638275,0.09040054,-0.078231655,-0.13016738,0.191844,0.09120364,0.10804982,0.03053549,-0.056015387,0.015245698,0.11036172,-0.15155122,-0.1164995,0.11181207,-0.044056207,-0.14199038,-0.02514955,0.029906966,-0.122968666
0.02316008,0.02460551,0.23745169,-0.00937784,0.051619932,0.16506937,-0.11454202,-0.1043683,-0.027610734,0.06988211,-0.014061177,0.065501496,-0.06456578,0.0012637835,-0.13061792,-0.1338977,-0.08805947,-0.16591638,0.018250827,0.0116008185,0.039797302,0.004016738,0.16253428,0.07976122,0.065998316,0.13176258,0.09730921,-0.02497947,-0.17649968,0.03505283,-0.03593722,-0.0135185225,0.08456174,-0.0025902514,-0.106322594,-0.06694496,-0.0732796,0.19352919,-0.12992534,-0.028159138,0.029946411,-0.02630482,-0.07536441,0.11643092,0.12029133,-0.21580917,0.1709084,0.13362312,0.07058593,-0.032413125,-0.12530884,-0.04527058,-0.13129432,-0.06313917,0.046745677,0.02116454,-0.10909345,0.10748747,0.06326194,0.18909098,0.014396128,0.022165839,-0.039708335,0.048138805,-0.07588481,0.14382893,0.05852311,0.015445972,-0.20472355,-0.07754681,0.0026750497,0.029327389,0.20719473,-0.053926867,0.13192253,-0.009080544,-0.04890095,-0.050462656,0.10118605,0.0077191577,0.12417975,-0.070249684,0.09178917,-0.07966192,-0.13377902,0.1933479,0.09573959,0.10787446,0.030501321,-0.054795433,0.01149628,0.110990494,-0.1546261,-0.11517756,0.11317845,-0.04346848,-0.14320943,-0.028443184,0.027912434,-0.12482931
0.024204718,0.023946373,0.23858438,-0.009757793,0.05186552,0.16422787,-0.11422529,-0.104800835,-0.028010622,0.069377385,-0.01356122,0.06548119,-0.06374244,0.0012306152,-0.13055111,-0.13344917,-0.08728165,-0.16701865,0.017991189,0.011790814,0.04075708,0.0046686362,0.16267316,0.0789438,0.06473131,0.1313629,0.09725864,-0.026674991,-0.17748432,0.034805108,-0.035927486,-0.013886089,0.084314905,-0.0017603182,-0.10629146,-0.066975005,-0.073149316,0.19393636,-0.13005412,-0.027984738,0.030925076,-0.02640928,-0.07585704,0.11690256,0.1214115,-0.21591924,0.16974773,0.13211273,0.070386015,-0.032555092,-0.12504701,-0.045730855,-0.13121314,-0.06404209,0.0462001,0.021551555,-0.109709375,0.10758509,0.06323454,0.19019249,0.014375464,0.02137222,-0.040274385,0.047526505,-0.07469078,0.14446364,0.056983918,0.015328549,-0.20430079,-0.07613014,0.0014085735,0.028975869,0.2054072,-0.05451468,0.1324548,-0.0075124484,-0.047479533,-0.051228788,0.10092349,0.00729905,0.12426235,-0.07249906,0.090918854,-0.079825364,-0.13430502,0.19433542,0.09537288,0.107266635,0.030183187,-0.05495414,0.012392698,0.110699505,-0.15524137,-0.11505505,0.11383793,-0.04314218,-0.14399034,-0.027445031,0.027516497,-0.1246827
0.025953019,0.016877726,0.22977708,-0.0102649415,0.057280764,0.16211648,-0.10360173,-0.09503691,-0.028985409,0.07597475,-0.011553807,0.06483046,-0.069502294,-0.0019077689,-0.124766536,-0.13180421,-0.076588206,-0.15097614,0.016100366,0.008376204,0.04271142,0.0061213067,0.1583242,0.071589425,0.060110815,0.13073026,0.09404278,-0.028119644,-0.17264256,0.031424697,-0.03160908,-0.016111214,0.07565382,-0.004537907,-0.09685466,-0.057835907,-0.07250809,0.18565235,-0.12204341,-0.026838154,0.02754941,-0.030322572,-0.073112,0.11450923,0.11951607,-0.19813767,0.1582149,0.122931436,0.06971283,-0.03263097,-0.12210376,-0.046296187,-0.12417842,-0.06255496,0.04475939,0.022703236,-0.10447999,0.09359859,0.06251844,0.18557385,0.014418816,0.025176859,-0.028200038,0.04515637,-0.07096269,0.1380994,0.054250244,0.017229963,-0.19700077,-0.07992692,0.003269743,0.027327731,0.19328706,-0.05299601,0.12318475,-0.004320407,-0.04664988,-0.04120322,0.093108915,0.007849022,0.11531179,-0.056473766,0.0877774,-0.08171242,-0.12808433,0.18516336,0.09666238,0.108067326,0.025183594,-0.046760775,0.016965222,0.09901156,-0.14224853,-0.107410006,0.10246137,-0.05116798,-0.13941686,-0.028691843,0.027637234,-0.117981814
0.024948983,0.020551031,0.22810206,-0.008545445,0.05253931,0.16909857,-0.11278495,-0.10438495,-0.028492566,0.06673022,-0.01193632,0.06702793,-0.06118902,-0.0025988603,-0.12362079,-0.12839203,-0.08371523,-0.16268565,0.013047877,0.014327657,0.03696016,0.009121109,0.15586199,0.0775071,0.06044829,0.122405045,0.09707099,-0.023815125,-0.1702452,0.03447493,-0.032358214,-0.008807379,0.08582185,-0.0014421775,-0.102503285,-0.06710862,-0.07536448,0.18364708,-0.12214514,-0.024952509,0.02581674,-0.027754596,-0.07669345,0.11824975,0.11724608,-0.2067542,0.16678457,0.12566315,0.07256265,-0.036482442,-0.12645924,-0.038016774,-0.12486609,-0.060128547,0.047859386,0.02624503,-0.10564107,0.10298409,0.058128398,0.18602636,0.011017081,0.024006229,-0.03985633,0.047343418,-0.074022956,0.14168528,0.049867164,0.019874858,-0.20315525,-0.07288728,0.0012760999,0.02739286,0.20291276,-0.04935101,0.12252243,-0.0052902815,-0.04357196,-0.054256476,0.09771628,0.007987073,0.12032436,-0.066811725,0.09144151,-0.07682297,-0.13014388,0.19221857,0.08805068,0.10556551,0.029753722,-0.051459588,0.011082567,0.10747601,-0.14705469,-0.114201635,0.10890168,-0.031874623,-0.14716393,-0.02654971,0.03323115,-0.120439306
0.023243487,0.02311614,0.2378742,-0.00955132,0.052223545,0.16474108,-0.11489052,-0.10524944,-0.027945029,0.06985021,-0.013176765,0.0649746,-0.06461175,0.00081474695,-0.13121544,-0.13285187,-0.08734489,-0.16596636,0.018849382,0.012552651,0.040152874,0.0045693484,0.16288494,0.07980043,0.06638622,0.13091263,0.09711017,-0.026116202,-0.17826293,0.034388028,-0.035694696,-0.013744478,0.084413044,-0.0019394344,-0.10670282,-0.06776754,-0.07384008,0.19310725,-0.12943344,-0.028131561,0.031517778,-0.026435146,-0.07556812,0.11690068,0.12193471,-0.21489283,0.17040683,0.13268168,0.07156819,-0.033236075,-0.12517054,-0.0454282,-0.13180287,-0.0641619,0.044467505,0.02212145,-0.11009235,0.107201904,0.062717915,0.18880099,0.014386317,0.021454424,-0.04086156,0.047998115,-0.07580693,0.14504929,0.056471586,0.016472759,-0.20395173,-0.076099314,0.0018974713,0.029317997,0.20623878,-0.05361746,0.13379124,-0.0073384875,-0.04757658,-0.050699614,0.10133912,0.0072163907,0.12391514,-0.07159176,0.090868674,-0.080637716,-0.13389921,0.19295233,0.09564588,0.1071545,0.030323468,-0.053859502,0.011776921,0.11002166,-0.15561807,-0.11585972,0.11432981,-0.042410888,-0.14321077,-0.027698033,0.028844953,-0.12429666
0.019743634,0.03848619,0.22345498,-0.020679627,0.045534898,0.15209183,-0.10569011,-0.10668172,-0.014985514,0.047244344,-0.0060319304,0.0657234,-0.07797345,-0.0039297403,-0.12333162,-0.12518354,-0.07772368,-0.13871494,0.032866668,0.00394825,0.036571298,0.008512822,0.14832155,0.07663232,0.068869844,0.12520824,0.09812996,-0.02321291,-0.1674265,0.0313672,-0.021210246,-0.0048947013,0.07154709,-0.010048583,-0.09168451,-0.07414064,-0.060653318,0.17699865,-0.13192447,-0.011273088,0.024377564,-0.020695368,-0.0790744,0.10278586,0.12682188,-0.19350563,0.15374027,0.1190076,0.071931124,-0.031128548,-0.10760861,-0.048955202,-0.11749764,-0.05929759,0.041474063,0.028097196,-0.09931126,0.085327424,0.059962187,0.17903212,0.008048999,0.026827391,-0.037812646,0.042449325,-0.07280897,0.13326648,0.057879403,0.009796053,-0.18497896,-0.07691919,0.010195587,0.040708292,0.19729406,-0.06110375,0.12467666,-0.009677944,-0.046039946,-0.056855675,0.091221206,0.0128418,0.10823031,-0.058458917,0.082184225,-0.053164653,-0.13282716,0.17288406,0.083712764,0.109237224,0.029440546,-0.039981358,0.018272478,0.09140932,-0.15343624,-0.10668141,0.10432876,-0.038692083,-0.14270502,-0.033617467,0.020482272,-0.111131914
0.02401159,0.023531167,0.23822491,-0.010259254,0.05269956,0.16474806,-0.11489791,-0.10524689,-0.02796535,0.07041816,-0.014020427,0.06507912,-0.0642873,0.00082848954,-0.13090836,-0.13347585,-0.08738068,-0.16672365,0.018216044,0.011761508,0.040720973,0.0042736107,0.16314732,0.07934975,0.06562013,0.13112524,0.0963844,-0.026476206,-0.1769487,0.03508982,-0.03601629,-0.013479516,0.08411525,-0.0025201116,-0.106369816,-0.06654462,-0.07332182,0.1932664,-0.1296126,-0.027999995,0.031473655,-0.02670042,-0.07580245,0.11655097,0.120743744,-0.21536437,0.1702102,0.1329511,0.07123158,-0.03297317,-0.125503,-0.045718554,-0.13130881,-0.063834384,0.046071596,0.02202462,-0.109497115,0.10777085,0.06258723,0.18933225,0.01448575,0.020944191,-0.03946358,0.04762622,-0.07553847,0.14382757,0.057334803,0.01584027,-0.2044044,-0.07673954,0.0016578778,0.029570974,0.20575231,-0.05424105,0.1327849,-0.0071835755,-0.048059415,-0.05116423,0.10117272,0.006651831,0.12460893,-0.07149731,0.09118386,-0.0793888,-0.1342026,0.19404799,0.09579345,0.10810258,0.030057117,-0.055238016,0.011916035,0.110301316,-0.15563336,-0.115181275,0.11364621,-0.042680774,-0.14360869,-0.027805876,0.028962415,-0.12493878
0.024583433,0.02485684,0.2387521,-0.010178558,0.05144383,0.16440424,-0.11540203,-0.10528392,-0.027682861,0.06922417,-0.013700722,0.064684205,-0.063703954,0.0011519727,-0.13070618,-0.1343258,-0.08771004,-0.16699958,0.01804179,0.011866229,0.04011384,0.005183416,0.1630531,0.07935987,0.06596291,0.1311314,0.09761046,-0.024072802,-0.17646891,0.035708807,-0.036056902,-0.01284786,0.08382893,-0.0010366176,-0.106523395,-0.06686071,-0.07303112,0.19311804,-0.12903893,-0.027442884,0.03132369,-0.025904302,-0.075188585,0.11658778,0.1217913,-0.21617192,0.17000209,0.13236246,0.07022954,-0.034201905,-0.12546468,-0.046134733,-0.13185428,-0.06387362,0.0455802,0.021717956,-0.110107705,0.10722865,0.061451696,0.19040151,0.014876431,0.021223392,-0.040510487,0.047416553,-0.075355366,0.1429166,0.057380397,0.01562007,-0.20425415,-0.076016426,0.0017488095,0.0287809,0.20590886,-0.05309936,0.13292852,-0.007249714,-0.04659415,-0.051689617,0.10230107,0.006478795,0.12331601,-0.07183533,0.09112185,-0.07929391,-0.13401316,0.19311742,0.09564886,0.10913071,0.029959016,-0.05473935,0.011726494,0.10977204,-0.1552589,-0.11406446,0.11360077,-0.04304776,-0.14322364,-0.02708254,0.029170092,-0.12510397
0.023419334,0.024496127,0.2382254,-0.010751121,0.052013263,0.16461568,-0.114925176,-0.104896106,-0.027708605,0.070644476,-0.013161969,0.06511701,-0.064550474,0.00047223107,-0.1313283,-0.13331182,-0.0878206,-0.16752963,0.018721277,0.011024301,0.03858616,0.0046756202,0.16301487,0.0786561,0.065032266,0.13048378,0.09750269,-0.026268551,-0.1766169,0.0362444,-0.036462147,-0.013548969,0.085202545,-0.0020800463,-0.10621231,-0.067110635,-0.07252341,0.19261122,-0.12858458,-0.02784156,0.030460272,-0.02738662,-0.0755679,0.115939386,0.121818714,-0.2151223,0.16947544,0.13359155,0.07048607,-0.032033496,-0.12568767,-0.04522214,-0.13135572,-0.063879155,0.046533,0.021922812,-0.10881839,0.108786575,0.06262348,0.19036701,0.01433614,0.021132756,-0.038983192,0.04636088,-0.074985325,0.14438263,0.058094174,0.015120777,-0.20338501,-0.076860145,0.00075223163,0.030398516,0.20681673,-0.05399385,0.13169715,-0.0066370163,-0.048415527,-0.051863324,0.101432875,0.006261365,0.123586625,-0.07231088,0.09108129,-0.07872652,-0.1347212,0.19475847,0.09537079,0.10702457,0.030582605,-0.055418886,0.012544449,0.11038175,-0.15470915,-0.11673801,0.114740275,-0.04298342,-0.14325674,-0.0274813,0.029272188,-0.12484047
0.023737503,0.023935623,0.23756614,-0.009957242,0.053365063,0.16560729,-0.11574203,-0.10471205,-0.027706413,0.07017498,-0.01354454,0.06477513,-0.064132035,-0.0010286825,-0.13168542,-0.13352102,-0.087085955,-0.16577536,0.01867681,0.011918819,0.04126623,0.0049007307,0.16317736,0.078178465,0.066478066,0.13234994,0.09602267,-0.026072076,-0.17662834,0.03667645,-0.036994163,-0.014440769,0.08554411,-0.0017815753,-0.106933735,-0.06810216,-0.0720826,0.1935724,-0.12990217,-0.02814958,0.031274002,-0.025868937,-0.075094916,0.11664795,0.12097217,-0.21512811,0.16908136,0.13237302,0.07044755,-0.033498384,-0.12535083,-0.045870002,-0.13106844,-0.063646555,0.04760953,0.021016419,-0.109299414,0.10860851,0.062026273,0.18881783,0.014358706,0.020149661,-0.03809705,0.04805715,-0.07498542,0.14386962,0.058273453,0.01625094,-0.20385335,-0.07747859,0.0017353332,0.029907947,0.2063769,-0.054358132,0.13334073,-0.0071285837,-0.047123533,-0.050280996,0.10111069,0.0067626075,0.12382007,-0.07301539,0.090760805,-0.0798096,-0.13444418,0.19312954,0.09602251,0.10719613,0.030975873,-0.055345226,0.012778717,0.109632485,-0.15624373,-0.11576327,0.113091186,-0.042340748,-0.14322682,-0.027448282,0.029086692,-0.12468206
0.024937186,0.02449832,0.23825176,-0.009825408,0.05218019,0.1644055,-0.112844944,-0.105352245,-0.027674692,0.07086636,-0.014369829,0.06563881,-0.06394279,0.00082823326,-0.1305069,-0.1346443,-0.08754742,-0.16648719,0.018254837,0.012773755,0.039659906,0.0048509925,0.16298127,0.079950854,0.065403454,0.13167445,0.094913684,-0.025071584,-0.17739995,0.03604725,-0.03479354,-0.014595015,0.08393929,-0.0016858387,-0.10636412,-0.06641373,-0.072603405,0.19343579,-0.13005073,-0.02623457,0.032208003,-0.026862625,-0.07618055,0.11674058,0.119345106,-0.21615455,0.17001215,0.1328946,0.07153326,-0.033653498,-0.12560163,-0.04540813,-0.13204601,-0.06390202,0.045636963,0.022633044,-0.11058216,0.107904956,0.06219804,0.18971653,0.014425897,0.021340365,-0.038951285,0.048294827,-0.077176765,0.14387396,0.056926224,0.015843784,-0.20425962,-0.076886915,0.0016038611,0.029302865,0.20556211,-0.054236334,0.13313216,-0.0074476227,-0.0494495,-0.050237294,0.10105827,0.007653045,0.12429025,-0.07028696,0.09063572,-0.07966367,-0.13416846,0.19231395,0.093542434,0.108687446,0.030607246,-0.05392705,0.011976367,0.11132748,-0.15501106,-0.11559145,0.113953464,-0.043909848,-0.14328472,-0.027821815,0.029512322,-0.12528653
0.02369392,0.024648748,0.2367975,-0.010014545,0.05285163,0.16584611,-0.11570411,-0.10494599,-0.027361318,0.07136217,-0.013340476,0.06463789,-0.064808264,0.00014962623,-0.13032055,-0.13273518,-0.08786971,-0.16634597,0.018459605,0.010937493,0.0406681,0.0051492844,0.16266654,0.07972552,0.06572414,0.13123684,0.095865816,-0.024677213,-0.17684399,0.034692563,-0.035880778,-0.013520302,0.08465577,-0.0034638727,-0.105891466,-0.0667635,-0.07450441,0.19325063,-0.12976941,-0.027633414,0.030782128,-0.02617455,-0.07475416,0.11759598,0.12053383,-0.21624602,0.17078485,0.1336212,0.071015716,-0.033393245,-0.12569346,-0.044727627,-0.13136384,-0.063409775,0.04627017,0.022618402,-0.10951144,0.10761138,0.063345306,0.18851861,0.014036375,0.020454621,-0.039845794,0.04806536,-0.07478958,0.14353885,0.05816016,0.014832609,-0.2039377,-0.076513186,0.0015849713,0.030230628,0.20716725,-0.054556604,0.13234918,-0.0076829414,-0.047096353,-0.051750287,0.100828834,0.0070108753,0.12527989,-0.0703421,0.0918253,-0.079547316,-0.13355377,0.19354807,0.09518408,0.10762049,0.030761119,-0.0546846,0.01242131,0.11045874,-0.15429677,-0.114859335,0.11488509,-0.043242905,-0.14359201,-0.026962208,0.029755592,-0.12455433
0.02334915,0.023837274,0.23669575,-0.010397173,0.051917255,0.16418676,-0.11349905,-0.10362237,-0.02904342,0.06935684,-0.013076159,0.064763,-0.06525831,-0.00017458489,-0.12931146,-0.13283192,-0.08642989,-0.16445406,0.018984972,0.01097935,0.03977879,0.0060225828,0.16111748,0.07732733,0.06482938,0.13127126,0.096337534,-0.024820596,-0.17633206,0.03510525,-0.034883812,-0.014340313,0.08408253,-0.0031267726,-0.105070226,-0.067274824,-0.074338764,0.19228908,-0.1287702,-0.027911125,0.0314089,-0.025756422,-0.07551839,0.11433024,0.12137885,-0.21470784,0.16820534,0.13144097,0.07080179,-0.033777192,-0.12440726,-0.04393366,-0.13108319,-0.06170508,0.046552993,0.022635413,-0.10926193,0.106610715,0.06339471,0.18879643,0.014756695,0.021178056,-0.038237795,0.04864333,-0.07575799,0.14225662,0.056570843,0.015416392,-0.20307355,-0.077471234,0.001504706,0.02813443,0.20350353,-0.053565916,0.13216811,-0.008809548,-0.048147634,-0.050897516,0.100391485,0.0068481313,0.122255154,-0.070464715,0.091201566,-0.078799695,-0.13243355,0.19237235,0.09574688,0.10789257,0.030688671,-0.053593494,0.011894077,0.110714905,-0.15252371,-0.1160621,0.1122317,-0.043180346,-0.14200252,-0.028125629,0.027448252,-0.12311863
0.023636717,0.02469175,0.23813657,-0.010582202,0.052940477,0.16380292,-0.11539964,-0.10545175,-0.027885025,0.07025683,-0.013979857,0.06442145,-0.06467393,0.00091509963,-0.13114025,-0.13339813,-0.087401,-0.16668426,0.01902001,0.011819256,0.041366994,0.00498226,0.1629798,0.079277664,0.066244505,0.1314152,0.09680595,-0.027001688,-0.17725568,0.03560871,-0.03577754,-0.013834508,0.083985396,-0.0027979603,-0.10618374,-0.06677166,-0.07317064,0.19382341,-0.1299942,-0.028116528,0.031181676,-0.026392795,-0.07562932,0.11634273,0.12090332,-0.21512651,0.17016083,0.13351761,0.07022419,-0.03324101,-0.1253937,-0.045058377,-0.13128138,-0.06372619,0.045513347,0.02198215,-0.109813705,0.10763938,0.062719285,0.1892543,0.014794959,0.021432618,-0.039398216,0.047732208,-0.07514515,0.14371388,0.058381632,0.015519226,-0.2044168,-0.07716902,0.0013168099,0.029553087,0.20582445,-0.05469219,0.13273214,-0.0065331175,-0.047610965,-0.051226668,0.10224997,0.006941134,0.12475156,-0.07104668,0.090975404,-0.079448216,-0.13389924,0.19348158,0.09545077,0.10832109,0.030671448,-0.05447914,0.012030501,0.109887056,-0.15521865,-0.11551024,0.11368296,-0.042853054,-0.14352225,-0.027983053,0.028359357,-0.1249263
0.026082242,0.018759813,0.2178932,-0.0013691463,0.060504198,0.15434037,-0.11011842,-0.10380739,-0.02642022,0.0652489,-0.012539531,0.060898155,-0.05160478,0.0014132007,-0.12785293,-0.120198295,-0.08925267,-0.166159,0.020616049,0.011960033,0.038012438,-7.42842e-05,0.15025704,0.06836253,0.06323688,0.12922993,0.0826086,-0.033846084,-0.15703242,0.03317341,-0.03371532,-0.025459303,0.072820015,0.006808957,-0.088093765,-0.064950034,-0.06416463,0.18778734,-0.12806222,-0.015927812,0.02272706,-0.033103906,-0.07249821,0.104971096,0.10441086,-0.19904047,0.1627698,0.12754321,0.058492526,-0.03646101,-0.11677278,-0.052780543,-0.1348572,-0.06538774,0.050929718,0.020709394,-0.10042131,0.106871426,0.058935978,0.17858273,0.010138454,0.018489039,-0.040746264,0.04611951,-0.07986885,0.14102592,0.042734176,0.017765757,-0.19300546,-0.0692754,0.0012331717,0.027910743,0.19019634,-0.056784008,0.1264726,-0.0037002682,-0.046114784,-0.046954457,0.09383651,-0.005329408,0.118551485,-0.07520201,0.09329774,-0.07302852,-0.13116078,0.17605336,0.098713525,0.09809875,0.032845274,-0.054298807,0.010063425,0.09863275,-0.14626461,-0.11402883,0.12017603,-0.04067682,-0.13185878,-0.028413054,0.021098575,-0.11817442
0.025223799,0.023350582,0.23267394,-0.008248605,0.051774617,0.15900336,-0.109805286,-0.10306596,-0.023293737,0.06842264,-0.01219171,0.06519592,-0.058784943,0.00081233785,-0.1332627,-0.13262251,-0.08551703,-0.16051668,0.02133224,0.008107506,0.03950986,0.007623425,0.15993172,0.07807549,0.06806297,0.12829068,0.09567385,-0.02655618,-0.16955815,0.03737051,-0.036350068,-0.016008895,0.08331718,0.001591773,-0.10221924,-0.06743031,-0.0706071,0.1910468,-0.12732178,-0.024663558,0.02845043,-0.024055395,-0.0720128,0.11632296,0.11981741,-0.21005662,0.16542134,0.12980194,0.06572404,-0.02959266,-0.12374231,-0.044441596,-0.13039507,-0.05924557,0.04849634,0.020493213,-0.1089377,0.10512494,0.060689908,0.18607855,0.01444625,0.023027712,-0.042901933,0.046408728,-0.073502176,0.13918214,0.05638178,0.016004045,-0.19765411,-0.07828284,0.0064962273,0.02538026,0.20480037,-0.05638239,0.12996393,-0.0072176303,-0.049152467,-0.048618495,0.10373444,0.0045936224,0.12003336,-0.0720515,0.08568842,-0.077129714,-0.13504624,0.18781273,0.09243684,0.10375949,0.031107267,-0.05193115,0.010072333,0.1097153,-0.15242913,-0.11683835,0.110221095,-0.044707682,-0.13527235,-0.022234324,0.026969858,-0.11957722
