0.014674472,0.01614595,-0.0031167166,-0.006193861,0.02783582,0.020772753,-0.020420337,-0.0068583516,0.016933735,0.01489828,-0.015933415,0.0036811056,-0.003753198,0.016176185,-0.012086086,0.00225732,0.000992319,-0.00052912533,0.0016702455,-0.0047013243,-0.0020614439,0.0130429715,0.008777233,-0.0021663907,-0.0064049764,-0.006057982,0.009743757,-0.007218938,-0.006072434,0.011656197,-0.0023529262,0.0017659842,-0.0033522723,-0.011514109,-0.03368799,-0.0018806956,-0.0031963664,-0.01574523,-3.187182e-05,-0.0035061804,-0.011451684,0.025218192,0.0006815645,0.019800691,0.024890412,-0.016486542,0.02319361,0.007362078,-0.0065805954,0.014039053,-0.026255546,0.003959514,-0.016477656,0.00831628,-0.00581972,-0.004730391,-0.019335557,0.002297655,0.01401591,0.018263366,-0.0052810046,0.012169959,0.02314733,0.024131414,-0.0015488135,0.0009910911,-0.012186076,0.00015744787,-0.008143294,0.0030365027,-0.014424826,0.019793225,0.0040204753,0.00042404857,-0.0117523335,0.0010231546,0.0258767,0.016251205,0.020145487,-0.008557524,0.0040877718,0.0023689934,0.01285545,-0.004819271,0.00319984,-0.0006878866,0.009582232,0.0079009505,-0.021694377,-0.013462262,0.015141247,0.0011143611,0.034762032,-0.020813156,-0.008684075,-0.01741668,-0.014104026,0.0027074015,-0.0063750106,-0.016668653
0.019517977,0.040268723,-0.007002198,-0.0012707071,0.041650154,0.039147906,-0.03914156,-0.016993178,0.019153405,0.019610338,-0.025585739,0.018986754,-0.01928978,0.029451657,-0.03140648,0.004029834,0.0084611215,-0.0026633933,0.008782652,-0.0128074335,0.005535414,0.02606027,0.0063775857,-0.023663685,-0.017515615,-0.022966733,0.036956705,-0.016521093,-0.021362217,0.019955616,-0.014511878,-0.0023754523,-0.01646497,-0.03206994,-0.058353886,0.005660511,-0.012134902,-0.019304063,0.0017725459,-0.0076330593,-0.021091986,0.05790885,0.019989332,0.047567688,0.031852722,-0.040928192,0.040397342,0.0037035462,-0.024816807,0.028152466,-0.04949755,0.020534016,-0.04405824,0.021054165,-0.02655165,-0.014871399,-0.027141465,0.020666499,0.03068209,0.03787819,-0.014653995,0.044716164,0.06453072,0.06117146,-0.0068296436,-0.0070349993,-0.04258594,-0.00045066586,-0.025890632,0.013857696,-0.035862073,0.05408895,0.020668682,-0.012314019,-0.041265894,-0.0016423693,0.07399103,0.034616433,0.048880186,-0.021900583,0.019283831,0.0010655003,0.027355554,-0.02511835,0.012098738,0.0052588154,0.018538224,0.029909201,-0.045748953,-0.013359315,0.03427289,-0.0008102328,0.09661764,-0.04528848,-0.0320783,-0.037113428,-0.021791127,0.0111459065,-0.017847866,-0.029957088
0.017534824,0.024969187,-0.0076041054,-0.008917382,0.02669645,0.030327687,-0.031715356,-0.009328159,0.037568115,0.021116894,-0.018059283,0.0074603707,-0.0058673667,0.021811169,-0.017959379,0.0031961857,-0.0038820142,0.000294337,-0.00032303706,-0.012773683,-0.00795975,0.014305605,0.008905687,0.00044736933,-0.007852806,-0.00039582638,0.022461463,-0.011541368,-0.0075334976,0.010321645,-0.003332389,0.00015813239,-0.004406058,-0.022159465,-0.03853529,-0.0024380174,-0.006982249,-0.024249637,0.007731571,0.011481214,-0.022886522,0.03328272,-0.0008985337,0.023728605,0.026400683,-0.0143506145,0.02332529,0.0031823711,-0.005170937,0.014738068,-0.029539842,-0.00097427104,-0.012410761,0.020906094,-0.008400427,-0.01933913,-0.023517137,-0.002418317,0.0108781,0.020920295,-0.0062517864,0.014175548,0.026218286,0.031469736,-0.0075084837,-0.0007540576,-0.015625976,0.00087528233,-0.013028281,0.016413461,-0.021129802,0.03887615,0.0050168065,-0.009696242,-0.0064007416,0.003598492,0.017372536,0.011536348,0.029743534,-0.010737079,0.022529671,0.01974044,0.02123029,0.0008203053,0.009481918,-0.0062928093,0.012199788,-0.0040746517,-0.017967638,-0.030728754,0.027513068,0.004928454,0.04029446,-0.028304927,-0.010926949,-0.014820279,-0.022323146,0.005455189,-0.009823592,-0.019186862
0.020362211,0.034433577,-0.006189489,-0.003591516,0.039407466,0.035937347,-0.035089422,-0.015011818,0.01932978,0.019254802,-0.025174817,0.014438653,-0.0148614375,0.025882605,-0.027036715,0.00218621,0.006223512,-0.001986453,0.0065287845,-0.011277257,0.0020648264,0.024206085,0.008881418,-0.016152723,-0.015623916,-0.019257627,0.03127746,-0.013102655,-0.017485507,0.019173717,-0.011462508,-0.0023440998,-0.013786288,-0.026754856,-0.0553972,0.0024218012,-0.010223581,-0.020400586,0.0013863449,-0.0061591514,-0.020370746,0.0500134,0.013282079,0.040920313,0.032453887,-0.035256144,0.0365477,0.0045099254,-0.018804245,0.026234467,-0.04392747,0.017244015,-0.036896788,0.018599324,-0.021763846,-0.012632242,-0.026271919,0.015310402,0.026556747,0.03278929,-0.012440116,0.03779426,0.053563934,0.05292292,-0.004668181,-0.0052413656,-0.035376046,-0.0008868856,-0.021558624,0.010461643,-0.030333208,0.04650077,0.0151916,-0.008327945,-0.03367136,-0.0013427762,0.061053906,0.031819195,0.04207451,-0.018395875,0.014679209,0.0012467928,0.025028195,-0.019548673,0.010923447,0.0055307588,0.015312628,0.024573877,-0.041555617,-0.015428523,0.030727722,-0.00083862327,0.08338616,-0.038981598,-0.025392434,-0.033160772,-0.021390352,0.01033602,-0.015129808,-0.02648073
0.017416611,0.017997647,-0.00046307227,-0.0042904145,0.04153463,0.021557573,-0.017732596,-0.00790482,0.003197694,0.01318654,-0.01928601,0.004635578,-0.0066523273,0.019261248,-0.01487336,0.002112531,0.008346377,-0.0046129692,0.0068535777,-0.0012170874,0.0051876265,0.01940095,0.012291744,-0.0131696155,-0.009819944,-0.017971054,0.0073635224,-0.00782692,-0.012039365,0.019450705,-0.0058005843,0.00059550547,-0.0056357845,-0.008923277,-0.048220214,-0.00013238222,-0.0023739522,-0.01610046,-0.008202604,-0.01989714,-0.0072347764,0.03436903,0.01045262,0.031955954,0.03401421,-0.028884599,0.035126597,0.012095053,-0.015837746,0.022348093,-0.03552226,0.012797554,-0.032383002,0.0009075609,-0.011921896,0.003764061,-0.022451185,0.012313379,0.026867831,0.02609703,-0.006863761,0.024632484,0.03931949,0.032825574,0.002255799,0.001187598,-0.021157479,-0.0011364733,-0.01217194,-0.004552986,-0.018419206,0.017730024,0.009479093,0.0071016904,-0.027834147,-0.0033658014,0.05319016,0.029525934,0.023746056,-0.014097873,-0.007665123,-0.013687658,0.012882167,-0.01838518,-0.00035164368,0.0061173965,0.011574708,0.028809574,-0.035882775,-0.001365647,0.012793023,-0.002056267,0.0559618,-0.025055362,-0.016538123,-0.030162277,-0.011041831,0.0034611477,-0.0076111127,-0.022293814
-0.022127625,-0.008906551,0.007055401,0.02520136,-0.024957048,-0.027615175,0.02945801,0.0004749378,-0.06974015,-0.031529814,0.01978564,0.01159335,-0.015202548,-0.020673621,0.004164556,-0.0016003068,0.017846357,-0.0045568706,0.013573003,0.010897986,0.026201202,-0.006978252,-0.022654666,-0.03688437,-0.004818883,-0.026698202,0.003493561,0.007750388,-0.011481425,-0.0050787404,-0.016603844,-0.008393982,-0.012218399,0.009080652,0.030657101,0.015164908,-0.002181345,0.037680674,-0.011148956,-0.028022246,0.025955418,-0.008758334,0.0353202,0.0004863586,-0.040293694,-0.009204912,-0.016075239,-0.011457695,-0.016841618,-0.003104685,0.017677281,0.026848763,-0.02021551,-0.017744567,-0.02236365,0.018952714,0.030205088,0.03487697,0.010167332,-0.0061807227,-0.0028861514,0.028227681,0.020370433,0.0011850118,0.0042332034,-0.01328865,-0.0216021,-0.00050114887,-0.0060542687,-0.0142712,0.0025384906,-0.016211255,0.019923141,-0.0032718363,-0.03597348,-0.0076802527,0.04693499,0.008016473,-0.006481241,-0.004579745,-0.014887743,-0.039139565,-0.017156804,-0.03604958,0.000105050516,0.01993422,-0.008213035,0.04423052,-0.0020622637,0.055924177,-0.018943377,-0.013155239,0.023971884,0.01305853,-0.019429184,-0.006395469,0.028346153,0.0032177574,-0.0020966118,0.014177681
0.011991137,0.035718266,-0.008976466,-0.0010850684,0.014251254,0.032041907,-0.037682343,-0.01479697,0.033185758,0.015144016,-0.014542838,0.021238578,-0.018421864,0.021929575,-0.027965907,0.0036286216,0.0008652694,0.0020218196,0.0024031145,-0.019224646,-0.0031859612,0.014686825,4.920619e-05,-0.0128685245,-0.013121797,-0.009381752,0.044768933,-0.014024238,-0.015074557,0.007772166,-0.014365114,-0.004893248,-0.01434117,-0.0360063,-0.035321396,0.0056212256,-0.0132403225,-0.017734949,0.012875491,0.017199378,-0.027934901,0.045550704,0.015105376,0.031273354,0.012512484,-0.023333553,0.01889534,-0.008843909,-0.012346,0.0141284345,-0.031018324,0.010253046,-0.021405615,0.032306604,-0.024281288,-0.029589899,-0.016206821,0.011701455,0.012498719,0.023336403,-0.0146189565,0.03319956,0.043828093,0.04811167,-0.013202218,-0.013230574,-0.035072543,0.0029283953,-0.024006117,0.029368436,-0.03269778,0.061547093,0.016207503,-0.025672114,-0.020355912,0.005054052,0.036530174,0.015386828,0.043481074,-0.013780428,0.039529018,0.023470074,0.028373513,-0.010711006,0.017216485,-0.0037862381,0.012604831,0.0018518657,-0.02353954,-0.026124038,0.03848176,0.0041298624,0.06913735,-0.03904028,-0.025979515,-0.018649299,-0.021431865,0.011768473,-0.016563592,-0.017860437
-0.00013028932,0.033007134,-0.009446382,0.009038077,-0.0059383167,0.021812826,-0.028868059,-0.014242398,0.013339398,0.0010444389,-0.0019094981,0.02662551,-0.02366385,0.012677807,-0.025399903,0.0039955643,0.004884427,0.001755163,0.004838996,-0.018671142,0.0042595644,0.0071437447,-0.012298939,-0.023646034,-0.012910681,-0.014798378,0.0515867,-0.011444373,-0.0187826,0.00054408185,-0.020727217,-0.011056462,-0.019694868,-0.034883402,-0.016100502,0.01191988,-0.01637824,-0.0039094742,0.011839734,0.015379606,-0.021226695,0.037540074,0.025576988,0.026377004,-0.008493326,-0.021454552,0.007816437,-0.018473113,-0.017460914,0.009640194,-0.019453794,0.016006742,-0.022765718,0.032776456,-0.030309472,-0.028854594,-0.0021665022,0.020133786,0.008968425,0.017408222,-0.014455005,0.04159441,0.04415858,0.04667218,-0.014277159,-0.020041045,-0.04304655,0.0028247545,-0.0274566,0.031382408,-0.032124907,0.06162279,0.020912444,-0.031894602,-0.028056204,0.003244467,0.042596634,0.0115152355,0.041697387,-0.014616854,0.04257844,0.018655917,0.022052607,-0.018957559,0.019634895,0.0010146723,0.010180854,0.0114517985,-0.018419089,-0.011662741,0.03620745,0.00013518482,0.073677234,-0.03445279,-0.031425934,-0.016152337,-0.012502368,0.013396194,-0.01793709,-0.009395501
-0.00023322838,0.047663394,-0.012801107,0.011781629,-0.011299745,0.03371762,-0.04416424,-0.020541992,0.03019085,0.0048084403,-0.004264375,0.039937813,-0.03211698,0.02009615,-0.0369576,0.005988495,0.004007137,0.0043186783,0.004943282,-0.02857957,0.00022872012,0.010330211,-0.016310358,-0.029215368,-0.017912045,-0.016740676,0.07618212,-0.017383803,-0.024911052,-0.00039508223,-0.027773792,-0.014962864,-0.026410643,-0.053890847,-0.020831684,0.014856094,-0.024320005,-0.007379504,0.022640739,0.03179529,-0.035511587,0.053039744,0.032049187,0.03593531,-0.014221909,-0.025552867,0.007864516,-0.027901437,-0.022203917,0.0100299595,-0.027080242,0.019635443,-0.02634384,0.05126458,-0.04278343,-0.04745173,-0.0035779846,0.02402903,0.010517993,0.022168266,-0.020762796,0.056319784,0.060055275,0.06494114,-0.02410181,-0.0280509,-0.059024133,0.0038974416,-0.039572924,0.052011773,-0.045315977,0.095258094,0.029006971,-0.05082037,-0.03160878,0.0060443324,0.049386766,0.010775785,0.06100261,-0.019284388,0.070273,0.038076863,0.034914877,-0.021607453,0.030111002,-0.0031772766,0.0131215295,0.0025037697,-0.021128343,-0.02697365,0.05450617,0.002977298,0.099053554,-0.049045503,-0.04356058,-0.017663702,-0.020750027,0.019062024,-0.027815368,-0.012034697
-0.005035773,0.029174617,-0.011164835,0.009345039,-0.024430605,0.017661836,-0.029749842,-0.013862171,0.027167233,-0.00072967133,0.0049188742,0.02827331,-0.020517161,0.00949254,-0.024602035,0.0029250886,-0.0013865122,0.005850394,0.00089483307,-0.023116155,-0.0028643226,0.0015029951,-0.01437616,-0.015961193,-0.011011957,-0.0046395347,0.057068307,-0.010904463,-0.015431676,-0.0064928085,-0.01981194,-0.010571952,-0.016725142,-0.038888976,-0.0033700822,0.011164302,-0.017470587,-0.004317268,0.019097138,0.034248915,-0.026644526,0.030374778,0.019636773,0.017966073,-0.01905406,-0.009219019,-0.0044569666,-0.026811332,-0.010576688,0.0009982345,-0.008987531,0.0073057823,-0.008847246,0.0413547,-0.025580987,-0.03979345,0.0047573517,0.01111808,-0.0030913337,0.0075317747,-0.014456821,0.033836097,0.030582743,0.03748946,-0.019873105,-0.023096327,-0.03762077,0.004355266,-0.026087688,0.043291353,-0.029676067,0.07065119,0.019111186,-0.0406028,-0.012375557,0.007169803,0.01661829,-0.0017180552,0.03941043,-0.0097340215,0.05997689,0.038011335,0.02498806,-0.0076395515,0.024332386,-0.0059689353,0.006631739,-0.010378322,-0.0037203478,-0.02442523,0.04112428,0.0046210308,0.05482377,-0.03201615,-0.026809782,-0.0033256952,-0.014869379,0.0119214915,-0.01787065,-0.0021910714
0.010721201,0.028073022,0.0014441937,0.010468801,0.04245387,0.019848546,-0.013058447,-0.012072975,-0.03445968,0.0018434952,-0.01940893,0.01828038,-0.023766272,0.016568722,-0.023019848,0.0025827843,0.023388524,-0.009946674,0.019357968,-0.00018991786,0.021832934,0.026189258,-0.0005098955,-0.04403067,-0.020795636,-0.041578565,0.023721408,-0.008657713,-0.025235202,0.022994006,-0.02083669,-0.0041512745,-0.019077001,-0.016007664,-0.049989846,0.011677594,-0.0065675685,0.0030450993,-0.014282938,-0.040001884,0.002019903,0.047663786,0.04078156,0.04749154,0.016602462,-0.050004754,0.037997555,0.007575455,-0.033485405,0.028933287,-0.039046906,0.039945524,-0.0591123,-0.002482716,-0.034754887,0.010089377,-0.011242731,0.041056003,0.042385906,0.035414234,-0.014799982,0.057666887,0.07412822,0.054915965,0.002829449,-0.008523207,-0.049820404,-0.0023241946,-0.023381768,-0.01001148,-0.028147627,0.022739446,0.027566766,0.0010216646,-0.06411902,-0.008766503,0.106792614,0.046117138,0.03693153,-0.023268996,-0.010546468,-0.039734557,0.009116957,-0.049781542,0.005961224,0.020872029,0.012816588,0.066447414,-0.052009825,0.03155003,0.01046012,-0.010881544,0.103547335,-0.02971598,-0.03843913,-0.043804698,-0.00021401806,0.011141633,-0.014118586,-0.023737913
