0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,emotion
0.00987482,0.075252675,0.04059679,0.010533037,0.06987246,0.024941916,-0.004185062,-0.015183315,0.010237379,0.019265942,-0.078820676,0.03362927,-0.0011061543,0.025265709,-0.048586477,0.0036815342,-0.003169516,-0.0012899347,-0.0069114193,-0.0006025982,0.011589323,0.019811856,0.015160723,-0.03723059,-0.05847208,-0.047728863,0.03078228,-0.028617484,0.002125782,0.054909263,-0.025643216,0.021732215,-0.018548805,-0.03482858,-0.06790154,0.01017127,-0.0032393339,0.0023624415,0.017018111,-0.05443795,0.021072922,0.056794565,0.0137084965,0.023791742,0.0136988545,-0.034145985,0.07976485,-0.005489851,-0.058939382,0.038021974,0.010944205,0.018929282,-0.018578649,0.026059898,-0.037973676,0.014695457,-0.01959703,0.03162566,0.010667001,0.034860723,-0.024854343,0.06975964,0.04986766,0.020740883,-0.039736405,-0.0368747,-0.025225395,-0.00016301789,-0.0033261022,-0.020779774,-0.02413296,0.017841306,0.0041750395,-0.032777894,-0.031048877,-0.026382556,0.07504405,0.054783188,0.023144908,-0.033364285,-0.029370872,-0.0059953686,0.031500652,-0.048963945,0.01568463,0.0070837587,0.03389568,0.043580152,-0.04862827,0.019005382,0.01306529,-0.007878243,0.098368175,-0.027665785,-0.019889645,-0.03842769,-0.03805034,-0.00295227,-0.020869058,-0.025668489,2
0.025858184,0.04986262,0.02246346,-0.0060846647,0.048850756,0.030386116,-0.04427936,-0.01225975,0.022033485,0.021327514,-0.044033404,0.02739203,-0.012279262,0.03978954,-0.034829322,-0.0020169865,0.011689558,-0.011381306,0.00021100607,-0.008283758,-0.004138682,0.019371133,0.018920392,-0.02773908,-0.028354393,-0.019212054,0.03456451,-0.011757739,-0.012400375,0.027052121,-0.024208797,0.0077237133,-0.016910423,-0.046292126,-0.041913815,0.0077140187,-0.0033035867,-0.01050701,0.0008012185,0.00091030257,-0.008821259,0.05859427,0.017803077,0.03805342,0.022814,-0.034871046,0.04584305,-0.008820505,-0.028305864,0.015015333,-0.02057836,0.028872764,-0.03134299,0.01573662,-0.029007427,-0.009268574,-0.010031847,0.022977626,0.011927557,0.021916768,-0.020506997,0.03489416,0.03550874,0.04470843,-0.009752476,-0.015904723,-0.033645805,0.005395232,-0.016405804,0.010360571,-0.035135426,0.03505016,0.017083146,-0.024705313,-0.020816505,-0.010830328,0.050104436,0.01891795,0.032331318,-0.029288653,0.011444804,0.016275814,0.027702933,-0.022560641,0.008389906,0.0019750176,0.00761187,0.017749175,-0.0323156,-0.005573454,0.023572763,-0.008213536,0.08166605,-0.030230781,-0.019679666,-0.02701554,-0.026100086,0.012717154,-0.018362004,-0.02027202,2
0.04270099,0.030578325,0.031197332,-0.0039222375,0.01885433,0.019881,-0.04308373,-0.015285978,-0.014838671,-0.0035436354,-0.02157141,0.04897641,-0.003271635,0.020429311,-0.010886274,-0.020053621,0.038975693,-0.029587688,0.010714596,-0.015378005,-0.025623197,-0.0042860107,0.0064883595,-0.051316384,-0.0053706598,0.004078549,0.032546103,0.009045566,-0.014424752,-0.0065727048,-0.02957755,-0.0139618255,-0.013289172,-0.052985422,0.035749815,0.023280142,0.012829331,0.031367444,-0.015197715,0.061035,-0.0016975246,0.026017005,0.035816636,0.024735522,-0.03792964,-0.02931919,0.0006801709,-0.051083725,-0.037419584,-0.04173852,0.038033914,0.055407435,-0.04576888,-0.008633098,-0.023384932,-0.0064072153,0.058557775,0.013066881,-0.021790735,-0.022538971,-0.05366835,0.016546464,-0.03460649,0.01705673,0.013345725,-0.03605914,-0.02914669,0.0033906475,-0.023864558,0.039575476,-0.040914923,0.017637862,0.03291286,-0.031192962,0.0029061718,-0.021351779,0.0148323625,-0.038303386,-0.007863878,-0.038166985,0.032276005,0.025282482,0.0021737355,0.00079915207,0.0014552692,0.0059885257,-0.033927485,0.0029107872,0.016341293,0.04350372,-0.002146799,-0.03981088,0.054710474,0.0054381425,-0.031014113,0.014598711,-0.0018774564,0.014394797,-0.032105494,0.027982527,0
0.026818488,0.010768854,0.013647987,-0.00372784,0.005358973,0.011760723,-0.032174956,-0.007396521,-0.0070279283,-0.0018007171,-0.0035008278,0.027294293,-0.0045452295,0.0136095155,-0.0016590266,-0.013340923,0.02476082,-0.018520322,0.007464565,-0.009226736,-0.017138701,-0.0034922299,0.002633,-0.026326673,0.0036463966,0.008942043,0.017625824,0.008136593,-0.011306469,-0.009553143,-0.01586961,-0.011002599,-0.0046643848,-0.030130878,0.02834132,0.013708981,0.008016204,0.01701155,-0.013106849,0.044273403,-0.0059677167,0.010367116,0.019879293,0.014304009,-0.022156233,-0.016588945,-0.00795243,-0.031304367,-0.014988142,-0.030203525,0.018233478,0.032176945,-0.026411822,-0.007449664,-0.010287717,-0.008178714,0.03658028,0.004470723,-0.0135967005,-0.016706176,-0.028822975,0.0017658839,-0.024804734,0.010974963,0.014051624,-0.015629012,-0.01700645,0.0014998905,-0.01497027,0.027398827,-0.022654178,0.010589653,0.020013101,-0.015939878,0.0040255124,-0.009282387,0.0013887383,-0.030110832,-0.004586229,-0.020234099,0.025837885,0.018159466,-0.0015599664,0.005896265,-0.00020651882,0.00350902,-0.024634931,-0.0029458166,0.015264296,0.020371098,-0.000703382,-0.022924569,0.023789776,0.0043289713,-0.01630267,0.01289026,0.0034766335,0.009738585,-0.018100156,0.019295339,0
0.049967688,0.029355068,0.036553778,-0.004307019,0.016462972,0.022500193,-0.050575554,-0.019499758,-0.021132816,-0.0057876785,-0.021527397,0.058485508,-0.0061795283,0.023653733,-0.008281714,-0.023906846,0.046756662,-0.034900174,0.014483659,-0.017967476,-0.031698097,-0.008459537,0.006307963,-0.058466148,0.00074048724,0.007834996,0.034694098,0.011810992,-0.01567677,-0.011916154,-0.03293839,-0.019023145,-0.014518377,-0.06177733,0.052613612,0.028110972,0.014315296,0.037950095,-0.01994419,0.07640098,-0.0019321432,0.024497828,0.042395633,0.02855755,-0.04719846,-0.034957662,-0.0062042284,-0.061784167,-0.03913427,-0.053014778,0.04794548,0.06624579,-0.054015223,-0.013206829,-0.02622739,-0.007632327,0.07131213,0.012876819,-0.028597709,-0.030034939,-0.062398236,0.014403943,-0.048614785,0.018044278,0.017746417,-0.040041845,-0.034054972,0.002177121,-0.027881617,0.049891144,-0.04747624,0.017258065,0.037852913,-0.03706929,0.0069868765,-0.023684198,0.011648572,-0.05119569,-0.013586138,-0.044189688,0.038978312,0.030374993,-0.00037072427,0.0053524524,0.0002553537,0.005893271,-0.044677347,0.0041684816,0.024438057,0.04904049,-0.004477922,-0.04915134,0.057924815,0.009435309,-0.036274876,0.023673652,0.00349268,0.015403239,-0.03604421,0.037970327,0
0.036494363,0.03160412,0.033627443,0.0003250035,0.021592354,0.018473867,-0.03257884,-0.01474619,-0.0153744705,-0.0032807349,-0.026583184,0.04569476,-0.0033243194,0.017500306,-0.013045034,-0.0159146,0.032358296,-0.025791477,0.0070487037,-0.011813183,-0.02065022,-0.00453456,0.0053271474,-0.04843247,-0.009994392,-0.001387458,0.029242318,0.0036361534,-0.009982498,-0.00087206205,-0.026507946,-0.009163706,-0.012109468,-0.046421237,0.026645744,0.021370389,0.011254808,0.030073185,-0.01081973,0.0443162,0.0029382221,0.025199337,0.031241674,0.022002636,-0.033980355,-0.02898695,0.008246841,-0.046003725,-0.039198477,-0.032859348,0.038814913,0.048203085,-0.039755024,-0.0050557037,-0.023537932,-0.0019383776,0.04833051,0.015513779,-0.018993229,-0.01621005,-0.048802562,0.021185264,-0.026703915,0.012167546,0.0060598403,-0.03646011,-0.026698854,0.002139616,-0.019084604,0.03244346,-0.035422955,0.012720081,0.026809135,-0.030316914,-0.0001507338,-0.022293165,0.019756624,-0.027798854,-0.008162608,-0.034879323,0.022837505,0.018893132,0.0029020614,-0.0039784717,0.0022817452,0.007029492,-0.025311688,0.007976533,0.010683402,0.0415707,-0.0033625427,-0.036121264,0.05511202,0.004104605,-0.027051559,0.009979103,-0.005447735,0.009658837,-0.029019356,0.021709306,0
0.042728037,0.05300203,0.020383617,-0.014919494,0.05662245,0.04444087,-0.08142754,-0.014627109,0.035811633,0.032446586,-0.04005533,0.029523674,-0.027375344,0.061500203,-0.041068096,-0.004547803,0.021133201,-0.01838596,0.004060656,-0.01479159,-0.010399753,0.02594354,0.027112594,-0.026350435,-0.019768592,-0.010261514,0.04436292,-0.0070625707,-0.023990728,0.021545948,-0.030212706,0.0043002395,-0.01905325,-0.065729834,-0.046111476,0.007229216,-0.0072965035,-0.023403369,-0.0058936463,0.025127813,-0.030856255,0.0785917,0.023520779,0.057895605,0.04164588,-0.048960388,0.04432901,-0.007938338,-0.017415743,0.011575995,-0.05200634,0.040968433,-0.048011556,0.016490528,-0.03400641,-0.027064119,-0.017226266,0.026001617,0.018214343,0.027275503,-0.02108534,0.029032355,0.04571425,0.076504566,0.0027422055,-0.0064521576,-0.047538638,0.011339374,-0.029508105,0.027823217,-0.05033836,0.056845635,0.02974421,-0.024248788,-0.025639145,-0.003923514,0.05658902,0.00949439,0.05182149,-0.037346095,0.03723377,0.033729523,0.03455793,-0.01688345,0.009391168,0.00088865566,-0.00071767234,0.008595489,-0.03500867,-0.028117016,0.039920103,-0.007986405,0.10190665,-0.044167515,-0.024826366,-0.034453318,-0.03036673,0.023765132,-0.021652266,-0.0282515,2
0.04396247,0.11708172,0.07118903,0.0052577355,0.10968918,0.04895249,-0.048131887,-0.028211918,0.01087719,0.026888035,-0.116947904,0.06927052,-0.008765104,0.055075176,-0.07759508,-0.0076613002,0.019382983,-0.018624973,-0.0028690628,-0.012475382,-0.0035817525,0.028654333,0.029249733,-0.07526058,-0.07698784,-0.056479625,0.063902915,-0.032863814,-0.008213463,0.06842861,-0.05172377,0.020777887,-0.031175196,-0.08249777,-0.076666206,0.025992721,0.0008007762,0.01336708,0.014550308,-0.031016849,0.015912198,0.10105971,0.038316667,0.05290327,0.0108830165,-0.0663955,0.109003484,-0.031568214,-0.094998,0.029748922,0.018878285,0.058298048,-0.058098216,0.03343366,-0.06777202,0.010273857,-0.0019970995,0.050027523,0.008290713,0.037153315,-0.06061023,0.09989053,0.057756275,0.053688288,-0.04232781,-0.06097759,-0.05794127,0.007385501,-0.02420892,-0.00041746497,-0.06171619,0.04346257,0.027939279,-0.0628988,-0.042223617,-0.040848836,0.11318469,0.05251354,0.03560166,-0.065897,-0.008579203,0.013923136,0.04615525,-0.06283316,0.021341776,0.0097686965,0.023159876,0.0571923,-0.061279964,0.034129076,0.025406217,-0.029374572,0.17163038,-0.046205632,-0.042333998,-0.048463456,-0.055512365,0.010649911,-0.046404835,-0.027571145,2
0.023438383,0.043356385,0.02038189,-0.004622381,0.044404026,0.026729215,-0.039198507,-0.011485072,0.018507622,0.019892946,-0.03968701,0.023611909,-0.011866853,0.0342625,-0.0314302,-0.0020798617,0.008860049,-0.009322272,-1.1766584e-05,-0.0072807656,-0.0035288434,0.016478881,0.016921826,-0.023412818,-0.023808863,-0.017777849,0.029305875,-0.011172624,-0.01249217,0.023394832,-0.02093302,0.006949862,-0.0141631905,-0.04098688,-0.036751527,0.0061089904,-0.0031600401,-0.008239146,0.0024277808,-0.0017137305,-0.007899434,0.05156792,0.014781259,0.033289645,0.022030406,-0.030954154,0.04291732,-0.0062157596,-0.024266003,0.0148281185,-0.018407214,0.024374455,-0.028642617,0.014309998,-0.026141198,-0.008868772,-0.009740644,0.020616807,0.010640642,0.02158953,-0.01732049,0.03187791,0.033004384,0.040426973,-0.009468432,-0.012603363,-0.029616103,0.005875057,-0.016249286,0.007931564,-0.029321156,0.030513309,0.017366504,-0.02073602,-0.019615205,-0.008062496,0.045084804,0.016782047,0.028922534,-0.026477948,0.010916178,0.014340259,0.024074966,-0.021233564,0.007922861,0.0014870558,0.008030982,0.01621358,-0.02903921,-0.0066890894,0.02138126,-0.0059216805,0.07291957,-0.027807603,-0.01727279,-0.025280017,-0.024741951,0.010358216,-0.01584336,-0.02001657,2
0.048362967,0.03337577,0.036778037,-0.0028127693,0.020092212,0.02071086,-0.046580277,-0.017889194,-0.019769756,-0.00638171,-0.022738464,0.054005392,-0.0036092564,0.020511724,-0.00914278,-0.022444423,0.045338947,-0.033109985,0.013819058,-0.016757108,-0.028570263,-0.0075209523,0.008135393,-0.058172464,-0.001999437,0.0059104497,0.033453748,0.010736171,-0.014528817,-0.008283951,-0.034315605,-0.013524165,-0.013908892,-0.058491033,0.042989127,0.028347451,0.014955395,0.037113503,-0.016644567,0.06558715,5.011462e-05,0.025278263,0.04083868,0.023647256,-0.046128493,-0.03240642,-0.0006899866,-0.059268154,-0.039813943,-0.05054899,0.045595024,0.06161784,-0.04841383,-0.012801225,-0.023760581,-0.0076769697,0.06890114,0.015054149,-0.027389264,-0.024567772,-0.059501003,0.018381594,-0.041713372,0.017023908,0.014359932,-0.04028593,-0.033311535,0.0029250763,-0.025225643,0.044437237,-0.044053335,0.018516218,0.034954526,-0.036878902,0.0046544867,-0.024901437,0.012804488,-0.044219133,-0.009078268,-0.041780204,0.03453264,0.02890016,0.0007537443,0.0021809777,0.0016208834,0.0073150164,-0.03968445,0.0023408171,0.02153924,0.04941389,-0.004974629,-0.045099415,0.0574463,0.006554025,-0.03256055,0.018632267,-0.0005004688,0.014881616,-0.03654198,0.03300323,0
