dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
-0.04621251,0.08069071,0.21473587,-0.026998915,0.06507006,0.18427679,-0.08366005,-0.13268475,-0.05808684,0.03022981,-0.017194252,-0.045829687,-0.032869346,-0.025760518,-0.11919277,-0.09946574,-0.14168124,-0.15226589,0.0048381994,-0.007436808,-0.0021176545,0.0696151,0.20969161,0.122798085,-0.004228435,0.038336862,0.025771054,-0.07598174,-0.070355184,0.04285218,-0.049482193,-0.03843044,0.04458047,0.088142,-0.10418706,-0.07720835,-0.07674189,0.11204603,-0.19776276,0.010151595,-0.013046422,-0.079718105,0.0036344975,0.14793599,0.11845301,-0.16797331,0.17260563,0.013928823,0.0132580735,0.020863561,-0.11736185,-0.04594685,-0.11965306,0.06164315,-0.04839513,0.030057209,-0.0888231,0.20929009,0.15531722,0.17031993,0.056811504,-0.03508495,-0.011291391,0.05078951,-0.07436937,0.07134097,-0.003891127,0.01109452,-0.18818966,0.0073065553,0.007815956,0.0039234506,0.23255351,-0.036394916,0.09359646,-0.060459767,-0.015741011,0.014778192,0.08942726,0.10451685,0.01905508,-0.133909,0.068628184,0.0132829845,-0.13226637,0.19168237,0.055407956,0.0079260785,-0.041697368,-0.033866875,0.121179916,0.12522203,-0.07818788,-0.16397937,0.19391058,-0.0079973675,-0.080643356,-0.04041481,-0.0753655,-0.11413777
-0.048066027,0.083502814,0.21798712,-0.030576257,0.066466294,0.1886147,-0.085345276,-0.13356794,-0.06047409,0.031906,-0.01980297,-0.04463291,-0.036933422,-0.028908076,-0.11511454,-0.099091865,-0.14397383,-0.1537023,0.0018947002,-0.003478835,-0.0035398253,0.06801995,0.21322623,0.12376381,-0.0064626285,0.03982738,0.023940952,-0.07877487,-0.07639778,0.039680846,-0.046770744,-0.03462063,0.043747667,0.08550754,-0.1074314,-0.073865004,-0.076776914,0.11129919,-0.19769874,0.008906295,-0.009282362,-0.08232738,0.0006256649,0.14651415,0.118138425,-0.1658526,0.17236622,0.012592464,0.016459635,0.018598545,-0.11576583,-0.049485113,-0.11846863,0.059101235,-0.050965015,0.02962217,-0.08701505,0.21072498,0.15686978,0.17310375,0.05541674,-0.038496867,-0.007478795,0.052623775,-0.074767664,0.07406054,-0.005543998,0.008993058,-0.18937443,0.007962555,0.005814856,0.01024233,0.23077995,-0.033287123,0.09697062,-0.059704583,-0.015513075,0.015245286,0.08362979,0.10656777,0.018435262,-0.1342995,0.075030655,0.013142241,-0.13130763,0.19069542,0.058336183,0.009620139,-0.045583755,-0.034847364,0.123573706,0.12464959,-0.07940513,-0.1599905,0.19746706,-0.005839819,-0.08854603,-0.04415793,-0.076372236,-0.11765658
-0.04893163,0.08213872,0.21913233,-0.028830882,0.0665522,0.19072291,-0.08931894,-0.13605745,-0.0638215,0.030889548,-0.018137539,-0.04805066,-0.039466295,-0.027838549,-0.11739269,-0.09926391,-0.14451727,-0.15706928,0.0018139457,-0.004498486,-0.0014368816,0.0679395,0.21370836,0.12467922,-0.008521082,0.040185753,0.026287097,-0.07679255,-0.07627344,0.04042305,-0.048373763,-0.036235973,0.044179823,0.08638983,-0.10804451,-0.07654327,-0.08092654,0.1131631,-0.202559,0.0073592574,-0.0107796,-0.084309794,0.0011471456,0.14944372,0.119019724,-0.17279999,0.17730944,0.0142329205,0.016779598,0.017617788,-0.11916158,-0.046644073,-0.1207144,0.05993592,-0.05241328,0.031507358,-0.08898977,0.21383578,0.15913509,0.17469947,0.058551967,-0.03838013,-0.008029915,0.05242636,-0.076353975,0.07747403,-0.004798964,0.009994598,-0.19485228,0.010733772,0.0033012142,0.007369744,0.23489642,-0.03419568,0.094888605,-0.061060138,-0.013152552,0.013587323,0.086383134,0.10939476,0.020265626,-0.13344415,0.074444294,0.01331239,-0.13177931,0.19757712,0.059200373,0.009844052,-0.044642646,-0.036491405,0.12544762,0.12532938,-0.07933993,-0.16231234,0.20033638,-0.0059597944,-0.0867734,-0.04549398,-0.075787,-0.119160585
-0.049907416,0.08178673,0.21963991,-0.028616479,0.06644647,0.19116206,-0.08749277,-0.13521205,-0.064320125,0.032488473,-0.020362291,-0.049517926,-0.037863657,-0.02782115,-0.116921425,-0.09979069,-0.14584923,-0.16031979,0.0014040169,-0.004677518,-0.0023339423,0.06854491,0.21409228,0.12570186,-0.008669552,0.03823499,0.025749378,-0.07647568,-0.0751477,0.040704235,-0.050199915,-0.036423355,0.0445514,0.08567133,-0.10869888,-0.07582447,-0.08012955,0.111804195,-0.20227136,0.007260417,-0.0118813235,-0.084103085,0.0007392715,0.14753649,0.11883917,-0.17249829,0.1778809,0.014554082,0.016164254,0.020310974,-0.11947034,-0.046018705,-0.12107121,0.05875537,-0.053186733,0.031543706,-0.09008673,0.21470578,0.15975496,0.17392175,0.05805711,-0.038420998,-0.0075170603,0.050639044,-0.07530943,0.07590398,-0.004323338,0.011974417,-0.19403712,0.009669254,0.0019421565,0.007888935,0.23367357,-0.035978843,0.09453039,-0.062262915,-0.014378941,0.014019354,0.08737864,0.10886146,0.02090403,-0.13409872,0.073978744,0.013659333,-0.1314903,0.197439,0.058306508,0.010553936,-0.04379565,-0.03585191,0.1264396,0.1260908,-0.07865379,-0.16295566,0.19897747,-0.005703188,-0.088679805,-0.04615966,-0.076848365,-0.12066309
-0.045697346,0.08318232,0.21667387,-0.03232534,0.06267767,0.18508653,-0.089303955,-0.13491817,-0.06448144,0.03249426,-0.019386746,-0.05030333,-0.035740986,-0.025451299,-0.11190273,-0.09687952,-0.14143287,-0.15683566,0.00025688866,-0.002166692,-0.0016340698,0.066923976,0.2100111,0.12252184,-0.0044056587,0.036292695,0.030160863,-0.073489584,-0.07504508,0.04151774,-0.04939321,-0.036136497,0.04630649,0.08411027,-0.10384365,-0.07298047,-0.08184992,0.111344375,-0.19453454,0.006500296,-0.008505719,-0.08384341,0.0014054436,0.14495522,0.115719214,-0.16895021,0.17098753,0.014334262,0.014509352,0.016337398,-0.116891235,-0.048557155,-0.12152359,0.059603617,-0.04996952,0.03479943,-0.089836605,0.21011561,0.15529175,0.17010075,0.056793146,-0.03593604,-0.009224618,0.051632784,-0.0761699,0.07027419,-0.00095451355,0.010489916,-0.18956357,0.013522081,0.00087474816,0.008014509,0.22949523,-0.03346418,0.09496134,-0.05877082,-0.011865375,0.01431103,0.083392665,0.10534695,0.018929638,-0.13039611,0.07243529,0.010768909,-0.12665534,0.19592136,0.05724699,0.009002006,-0.04279982,-0.038624033,0.12541808,0.12092406,-0.07749121,-0.15856203,0.19305046,-0.007806713,-0.08600458,-0.04660431,-0.07057258,-0.11783087
-0.04617688,0.08539084,0.21544103,-0.031447884,0.06655889,0.18780239,-0.09070168,-0.13657354,-0.06519409,0.03444567,-0.016730342,-0.05747642,-0.03575242,-0.02907802,-0.11398294,-0.09892959,-0.14213844,-0.15670392,0.0015772689,-0.005960264,0.00041037748,0.06631342,0.21731173,0.12724486,-0.0046766,0.040684517,0.021457702,-0.079814106,-0.0769377,0.04097928,-0.050202202,-0.039082374,0.04305805,0.08710801,-0.10976982,-0.078457,-0.081470184,0.11446637,-0.205194,0.0059151375,-0.011806544,-0.0825576,-0.0013857124,0.14797594,0.123397924,-0.17621984,0.17691602,0.00947652,0.016923618,0.017121581,-0.11790445,-0.043053526,-0.1181042,0.058842786,-0.053443413,0.030792434,-0.08811917,0.21348885,0.15513384,0.1716471,0.061947268,-0.0364185,-0.007169752,0.047190424,-0.07636537,0.07572223,-0.0053245346,0.0062743025,-0.1936207,0.012630032,0.00081964507,0.009842503,0.22923176,-0.03460262,0.09872173,-0.060302682,-0.016871108,0.014051144,0.08927188,0.113010935,0.021009767,-0.13820478,0.07033046,0.012836853,-0.13443182,0.19614787,0.05669691,0.008979867,-0.047348857,-0.038436886,0.12830763,0.12542276,-0.080131434,-0.161554,0.20183912,-0.004754411,-0.08528772,-0.047901437,-0.07657623,-0.12123392
-0.04766073,0.079743095,0.2206718,-0.02665176,0.06588707,0.18463624,-0.086363815,-0.13441849,-0.06000549,0.029488983,-0.01882599,-0.046092946,-0.03352972,-0.027510047,-0.12131971,-0.101582035,-0.14896728,-0.15828012,0.0024352618,-0.008147989,-0.0007344316,0.06913049,0.21457331,0.12880161,-0.008361291,0.042111974,0.022338772,-0.077797204,-0.07196594,0.04140979,-0.05031234,-0.035239127,0.044103768,0.08986952,-0.10932321,-0.078655064,-0.08102923,0.111366734,-0.20227829,0.011889718,-0.011811147,-0.08429151,0.001763198,0.14597794,0.11852299,-0.17204468,0.18088612,0.015045684,0.020028368,0.017744597,-0.11860148,-0.04505661,-0.119571075,0.064602695,-0.05342362,0.03444693,-0.09074318,0.2139682,0.15932722,0.17332168,0.05785614,-0.034489054,-0.009661956,0.046640337,-0.073937096,0.07425631,-0.0031772277,0.007848785,-0.19286598,0.013035036,0.0024109643,0.0053009777,0.23496608,-0.035542514,0.097414866,-0.063188255,-0.011451473,0.01302272,0.08802542,0.10560603,0.021184118,-0.13216169,0.07320627,0.011948706,-0.13066235,0.19353533,0.058159817,0.011444395,-0.044183742,-0.035715092,0.12783316,0.12539732,-0.07470974,-0.16566096,0.196248,-0.009752785,-0.08189674,-0.040804338,-0.07358005,-0.118519194
-0.049589947,0.08143005,0.22086065,-0.029920507,0.06623317,0.19214414,-0.087100916,-0.13486682,-0.06427421,0.03113447,-0.019287994,-0.048377138,-0.038330562,-0.026924834,-0.11633572,-0.099031806,-0.14513752,-0.15736353,0.0016262046,-0.00407787,-0.0013842897,0.06723545,0.2137095,0.12524875,-0.008712592,0.04029206,0.024400655,-0.07647098,-0.07468062,0.040240034,-0.049575705,-0.037701774,0.044955943,0.08625927,-0.10794658,-0.07643213,-0.07882616,0.11346141,-0.20170674,0.0069580884,-0.010219103,-0.083262205,0.0019713438,0.14861922,0.11975825,-0.17277496,0.17651942,0.014652511,0.016887572,0.019062713,-0.11820979,-0.046769097,-0.121580675,0.06008277,-0.053215045,0.032006312,-0.0898555,0.21471341,0.15774351,0.17367594,0.057466805,-0.039616484,-0.007651546,0.05181109,-0.07647683,0.07453268,-0.004822152,0.00999057,-0.194608,0.012295908,0.0019225163,0.009021372,0.23534127,-0.03432261,0.095732495,-0.061221942,-0.012497467,0.014226354,0.0872243,0.107927926,0.0200315,-0.134399,0.07423525,0.011979691,-0.1310428,0.19842787,0.05748433,0.010069303,-0.04421161,-0.03656621,0.12706329,0.12714826,-0.07899257,-0.16475455,0.19967186,-0.005764386,-0.08771881,-0.045734003,-0.075825006,-0.119339995
-0.04594902,0.07044252,0.20604804,-0.028311327,0.06863973,0.18397713,-0.08481802,-0.12886469,-0.06377139,0.028718589,-0.01721254,-0.04680515,-0.04030432,-0.0238407,-0.11175136,-0.09891209,-0.13365012,-0.15386501,-0.0021380389,-0.0016685325,-0.006518124,0.07175365,0.199803,0.12078222,-0.00845929,0.040306564,0.024585634,-0.070388086,-0.07556355,0.04348261,-0.048274275,-0.029968753,0.03802344,0.087248415,-0.10101779,-0.0656402,-0.07608288,0.10834753,-0.19216195,0.0061244247,-0.01144246,-0.07399191,0.007662551,0.14245202,0.1144358,-0.16608441,0.16511676,0.014999821,0.01602906,0.018828178,-0.11137678,-0.048279416,-0.1110912,0.053409673,-0.049696393,0.029099116,-0.08857161,0.20396401,0.14679432,0.16155645,0.049243912,-0.03777805,-0.0038652222,0.0549511,-0.07449514,0.07993028,-0.0037377328,0.014005473,-0.1806112,0.017723251,0.0069621773,0.00831391,0.22362423,-0.034143053,0.09002616,-0.05682531,-0.016342064,0.008953846,0.07598155,0.10419991,0.023948442,-0.13058434,0.06714469,0.012326295,-0.12410851,0.18893917,0.053940922,0.006296159,-0.03445365,-0.031249356,0.11936347,0.12438417,-0.072502464,-0.15310724,0.19046935,-0.010079153,-0.083354615,-0.05415732,-0.06623816,-0.10903273
-0.0508948,0.07756584,0.19731954,-0.027840253,0.05238684,0.17698573,-0.08651269,-0.12759933,-0.058832023,0.031037875,-0.008785379,-0.0451098,-0.034662865,-0.024755627,-0.10703763,-0.09158468,-0.13819039,-0.15164527,0.00036030175,-0.009635787,-0.00811517,0.061850946,0.19534862,0.1185772,-0.0042624776,0.0384248,0.024830977,-0.066238046,-0.07391197,0.03759876,-0.042259134,-0.027383126,0.048468307,0.07825616,-0.09935621,-0.06524356,-0.07324269,0.10612908,-0.18646124,0.014549978,-0.013447953,-0.071477465,0.0023805671,0.14236113,0.1075125,-0.15242365,0.17041834,0.015229304,0.02007262,0.020198375,-0.10900795,-0.042753335,-0.10477453,0.06011146,-0.044316385,0.037851095,-0.08985879,0.20264158,0.15197277,0.16470501,0.05793947,-0.036565688,-0.0031036069,0.04595407,-0.06588993,0.070362516,-0.002053844,0.009477876,-0.18158631,0.012867637,0.0086013,0.011157209,0.22843008,-0.030205138,0.084474236,-0.05281425,-0.010278772,0.018510954,0.08590111,0.09633816,0.019058168,-0.1296805,0.07208599,0.0064993454,-0.12807189,0.1871144,0.054786507,0.004814418,-0.04454234,-0.038565822,0.12439432,0.1254647,-0.070741825,-0.15460683,0.18833318,-0.0074088485,-0.0856798,-0.041544482,-0.069416456,-0.111009285
-0.04852159,0.082608104,0.22015023,-0.03037511,0.06601512,0.18946551,-0.08808491,-0.13481672,-0.06328536,0.03040152,-0.020342572,-0.047724478,-0.03750035,-0.02663581,-0.11685546,-0.09985924,-0.14555913,-0.15737079,0.0012744955,-0.005577021,-0.0015891631,0.06910323,0.21320374,0.12457646,-0.008999832,0.040037487,0.024676366,-0.076890066,-0.07609998,0.03952431,-0.050586954,-0.038078785,0.044166442,0.08689554,-0.10989635,-0.07576492,-0.07971506,0.111854196,-0.20257176,0.0071282014,-0.012640153,-0.0829985,0.0017310277,0.14863916,0.12003751,-0.17174694,0.17681004,0.013819901,0.017849775,0.018860975,-0.119410336,-0.046420347,-0.12050309,0.059700713,-0.05094611,0.032414444,-0.08757793,0.21573462,0.15991262,0.17455631,0.056897517,-0.03847853,-0.008093411,0.05296081,-0.07530135,0.07531811,-0.0036627685,0.010829504,-0.19389609,0.010991477,0.0024638793,0.008450193,0.23467508,-0.033727955,0.09554201,-0.061166286,-0.0146790035,0.013751078,0.08772076,0.10906927,0.020715564,-0.13392532,0.07306191,0.012021326,-0.13176852,0.19803727,0.05774644,0.01046084,-0.044738766,-0.035581253,0.125723,0.12642406,-0.08033779,-0.16346832,0.19966431,-0.005020368,-0.08753337,-0.0465887,-0.07593949,-0.11988986
-0.04957686,0.08238356,0.21999107,-0.030586688,0.06578282,0.19066216,-0.08854939,-0.13447371,-0.06402268,0.030901145,-0.01780369,-0.04889529,-0.0379083,-0.026525049,-0.1169675,-0.099607944,-0.14534959,-0.1583763,0.0012851522,-0.004505184,-0.0023150041,0.06766597,0.21425882,0.1255334,-0.008107716,0.0402637,0.025044119,-0.07641673,-0.07551613,0.04071057,-0.0493753,-0.03712181,0.04407056,0.08680781,-0.108272515,-0.076288775,-0.07935457,0.113515526,-0.20244814,0.007892574,-0.010313594,-0.083150305,0.0010102106,0.14915732,0.121187106,-0.1728367,0.17723496,0.014919255,0.017060904,0.018291825,-0.11870059,-0.04715247,-0.12102288,0.060228407,-0.05309638,0.030800233,-0.088093124,0.21436773,0.15854241,0.17469694,0.05688683,-0.03889152,-0.008232614,0.051437408,-0.076945186,0.07549988,-0.0032690512,0.010938831,-0.1949735,0.01065929,0.0029452548,0.008491057,0.23470306,-0.03381923,0.09549963,-0.06252984,-0.012111833,0.013589477,0.086932585,0.1089961,0.021120427,-0.13453288,0.07203036,0.011991459,-0.13124825,0.19792388,0.057208277,0.010875525,-0.043011315,-0.036246505,0.12681718,0.12650192,-0.0791554,-0.16233,0.19872697,-0.0056790784,-0.08717499,-0.046709448,-0.07622878,-0.120426394
-0.049442608,0.08261313,0.22006969,-0.02929699,0.06684125,0.19040772,-0.08833834,-0.13540895,-0.06416672,0.030934999,-0.0191035,-0.047988646,-0.037826527,-0.026483184,-0.11733197,-0.09958627,-0.1446773,-0.15756828,0.0020721154,-0.004094156,-0.0023592638,0.06844408,0.21381177,0.12575282,-0.0075319004,0.040235545,0.025497084,-0.07747116,-0.07542856,0.04129198,-0.04919609,-0.037351847,0.044250544,0.08621674,-0.10836566,-0.0771312,-0.07945537,0.11229777,-0.20282793,0.008204757,-0.010848055,-0.083293185,0.0016874583,0.14882949,0.119860515,-0.17242579,0.17816612,0.014187723,0.016835347,0.01870583,-0.11822398,-0.045714114,-0.1201588,0.06089732,-0.053642273,0.03202117,-0.08881845,0.21508242,0.1592167,0.1733255,0.05745068,-0.038599603,-0.0077228886,0.052825827,-0.07656693,0.07532052,-0.0041469946,0.01005329,-0.19474618,0.011357464,0.0026018454,0.008407463,0.23509076,-0.03424462,0.096370146,-0.061934266,-0.013671409,0.014033111,0.086604945,0.10893689,0.021387013,-0.13545935,0.0732825,0.012633064,-0.13078284,0.19759485,0.058656756,0.0104925055,-0.044769198,-0.036233988,0.12509567,0.12665662,-0.07866064,-0.16394433,0.1988111,-0.005603499,-0.08779509,-0.045610737,-0.07642903,-0.11992466
-0.04911552,0.08206576,0.2201017,-0.029870007,0.06587906,0.19026312,-0.08800611,-0.13563094,-0.06334382,0.031420227,-0.018663004,-0.0479346,-0.037561312,-0.027432589,-0.11706207,-0.099782124,-0.14494358,-0.15929808,0.0020757278,-0.004318744,-0.0017850333,0.06838896,0.21379723,0.12504923,-0.007321148,0.039600357,0.02512721,-0.076185055,-0.075206585,0.040841654,-0.04925935,-0.03705402,0.04380159,0.08636296,-0.10837837,-0.07650213,-0.07952972,0.11317259,-0.20206524,0.007309738,-0.011125039,-0.08321855,0.0018526656,0.14857213,0.12018333,-0.17296246,0.17741895,0.014149001,0.017033858,0.01840444,-0.11928034,-0.047069952,-0.12089259,0.06008956,-0.05321121,0.03219101,-0.08893273,0.21497695,0.15930611,0.17347312,0.057317913,-0.03829016,-0.007702335,0.052061927,-0.07648261,0.075790666,-0.0045311605,0.010808206,-0.19464913,0.010602859,0.002884015,0.0072110407,0.23480801,-0.033757575,0.095495805,-0.06254144,-0.013500613,0.013679228,0.08685521,0.10924887,0.020207733,-0.13528132,0.0733565,0.013338061,-0.13154969,0.19769292,0.05769178,0.010516732,-0.043965757,-0.03637508,0.12601358,0.12662841,-0.078689136,-0.1634908,0.19962037,-0.0052095754,-0.08795299,-0.045193873,-0.07588155,-0.12005917
-0.04867783,0.08211757,0.21994543,-0.02955232,0.06635851,0.19111024,-0.08807742,-0.13616154,-0.06318998,0.031017909,-0.01882323,-0.048112538,-0.037903212,-0.026657108,-0.116685964,-0.100052714,-0.14482155,-0.15824555,0.0011650623,-0.0041807154,-0.001723435,0.06878996,0.214246,0.124908395,-0.008007241,0.039815035,0.025347242,-0.076917015,-0.075760566,0.0404556,-0.04965407,-0.036860462,0.044162624,0.08622751,-0.10844015,-0.07666355,-0.08019482,0.11278945,-0.20226672,0.0075129187,-0.011406187,-0.08302034,0.0018201914,0.14887482,0.119967505,-0.17263527,0.17738213,0.014264758,0.016777096,0.018839212,-0.11895982,-0.0468948,-0.12059553,0.059400767,-0.05282369,0.031749062,-0.0888375,0.21500552,0.15921608,0.17357516,0.057924688,-0.038120516,-0.0080789365,0.05224923,-0.07671538,0.07575955,-0.004079295,0.010922393,-0.19475856,0.011080708,0.0021240744,0.007929914,0.23453505,-0.033961248,0.0952177,-0.061718825,-0.01336787,0.013573156,0.08652463,0.109246515,0.02083794,-0.13430545,0.07436701,0.012928449,-0.13138457,0.19849257,0.057751756,0.009927312,-0.04448595,-0.036031,0.1258964,0.12617442,-0.07944039,-0.16352251,0.19922993,-0.0055058612,-0.087651804,-0.04592207,-0.07619261,-0.119882695
-0.051347315,0.08124579,0.2162751,-0.029553242,0.060455862,0.18972893,-0.083586976,-0.1307061,-0.05965438,0.033250373,-0.019149777,-0.04879811,-0.039814048,-0.025652543,-0.112312324,-0.10126718,-0.1371621,-0.14977759,0.006183739,-0.0024629117,-0.002847484,0.0720417,0.20068228,0.12279359,-0.004457128,0.03200222,0.015178464,-0.07881396,-0.07383779,0.044268362,-0.044029176,-0.031194303,0.044141036,0.082478106,-0.10219105,-0.07348063,-0.07964726,0.106934056,-0.19188908,0.0053047403,-0.0100684855,-0.074361786,-0.00086551247,0.14741531,0.118278846,-0.17260775,0.1726132,0.014566946,0.014770927,0.019336147,-0.11822077,-0.04740913,-0.11720519,0.0545396,-0.051406927,0.023548618,-0.08140793,0.20882066,0.16043451,0.16591233,0.05002661,-0.03885141,-0.0076156417,0.051156063,-0.075386114,0.06964106,-0.0016431839,0.014818804,-0.18991159,0.0043399823,0.0024628364,0.012877775,0.22648266,-0.034402203,0.094273634,-0.06010079,-0.011070993,0.012635787,0.08999721,0.11093511,0.019218497,-0.13229005,0.07555806,0.013688728,-0.12877351,0.19133379,0.05472981,0.0049031125,-0.04287385,-0.02661102,0.12166447,0.1213379,-0.07157669,-0.15352036,0.19548202,-0.0056439773,-0.08615698,-0.044523284,-0.076354615,-0.116094254
-0.04860769,0.08195001,0.21988407,-0.029623939,0.065637074,0.19014758,-0.0877079,-0.13510616,-0.06358328,0.031112492,-0.019014914,-0.048206676,-0.038220484,-0.026974017,-0.11654964,-0.09984851,-0.14484204,-0.15813331,0.0022820376,-0.0040781125,-0.0013786636,0.068648726,0.2142203,0.12495392,-0.008330283,0.03997817,0.02508369,-0.07649758,-0.07540512,0.04053792,-0.04954902,-0.036496088,0.044789024,0.0860011,-0.1089609,-0.07645425,-0.08039106,0.1128216,-0.20158607,0.0074386667,-0.010961205,-0.083157204,0.0016218752,0.14764704,0.12027434,-0.1734409,0.1783189,0.0140014915,0.017438367,0.018076848,-0.11909502,-0.04711653,-0.120348476,0.0600874,-0.05287855,0.031885482,-0.088905446,0.21447912,0.1596779,0.17396754,0.057918284,-0.039599262,-0.0074058073,0.05256734,-0.07693734,0.07567215,-0.004473411,0.010586112,-0.19493529,0.01160372,0.0026382688,0.0081500495,0.2345093,-0.03319731,0.09611095,-0.061628375,-0.012740712,0.013999093,0.086500645,0.10845716,0.02073303,-0.13353822,0.07413858,0.012363025,-0.13143809,0.19796531,0.05790704,0.011288805,-0.043964133,-0.036172736,0.12565857,0.12723063,-0.08015044,-0.16417281,0.19933839,-0.005127616,-0.087910205,-0.045616634,-0.07601353,-0.119804
-0.04968459,0.0826171,0.22072083,-0.030976819,0.06561613,0.19128191,-0.089041494,-0.13584991,-0.06336038,0.03156507,-0.01813517,-0.047480892,-0.039220363,-0.0260207,-0.117209785,-0.09942951,-0.14483951,-0.15882826,0.0023479399,-0.005111355,-0.0009515974,0.0688436,0.21311107,0.12744315,-0.0082900515,0.039910354,0.02543027,-0.07724656,-0.074369386,0.041414116,-0.04972171,-0.037535176,0.044419046,0.08531851,-0.10727448,-0.07643924,-0.079868615,0.113057606,-0.20285252,0.00788787,-0.011989986,-0.08181506,0.0024754838,0.14852075,0.11798348,-0.17246336,0.17722617,0.014062417,0.017338002,0.018126898,-0.11828831,-0.0472977,-0.11996467,0.059951276,-0.052791104,0.03241365,-0.08879648,0.21517615,0.1596994,0.17290178,0.057986733,-0.03832046,-0.0068459865,0.05230598,-0.07634109,0.07484959,-0.004879591,0.010351387,-0.19355841,0.00925164,0.0015326119,0.007553829,0.23466614,-0.034348346,0.095883384,-0.0624663,-0.013425101,0.012866844,0.08586795,0.10844304,0.020390246,-0.13526914,0.07331968,0.012816385,-0.13260886,0.1975488,0.059203193,0.010466519,-0.04470231,-0.03598693,0.12562673,0.12722333,-0.07818307,-0.16310768,0.20028032,-0.0059618386,-0.08745085,-0.044499096,-0.07582651,-0.11993932
-0.04898598,0.08225841,0.21967584,-0.02884083,0.06625244,0.19021559,-0.0885706,-0.13520211,-0.063114114,0.031215375,-0.017993834,-0.048723195,-0.038374275,-0.026163897,-0.11798938,-0.099957846,-0.14549874,-0.15835042,0.0021903706,-0.0035420726,-0.0015044732,0.06795662,0.21339513,0.12590112,-0.0073176646,0.039203763,0.02505259,-0.07724517,-0.075725995,0.039961178,-0.05074945,-0.036754582,0.044752207,0.08566044,-0.10827873,-0.07687312,-0.07878168,0.11287288,-0.20179166,0.007695163,-0.012099397,-0.08267975,0.0014318785,0.14887539,0.118555404,-0.17291825,0.17806996,0.014791183,0.017137736,0.019673608,-0.118634984,-0.04729766,-0.12169323,0.059802987,-0.053276066,0.032182857,-0.08883776,0.21495236,0.16018063,0.1738732,0.058212508,-0.03756271,-0.006873989,0.051923532,-0.076064095,0.07524378,-0.0047065,0.0111248335,-0.19426474,0.01124818,0.0021633762,0.007497355,0.23435368,-0.03330535,0.09584748,-0.060777143,-0.012814408,0.013258862,0.08716934,0.10939767,0.020144984,-0.13505302,0.07354789,0.0128036905,-0.13117424,0.1973838,0.05759186,0.009856969,-0.04428352,-0.036343582,0.12674491,0.1272816,-0.078939706,-0.16302153,0.1996185,-0.0058818664,-0.087800376,-0.046042603,-0.075605,-0.11938439
-0.0494082,0.081041366,0.22039132,-0.029276522,0.06814546,0.1909811,-0.09010351,-0.13636644,-0.065677375,0.030672599,-0.017514639,-0.048908018,-0.03733463,-0.027599461,-0.11712015,-0.1000292,-0.14453031,-0.15854508,0.00075845583,-0.0017374353,-0.0022205238,0.06697302,0.21296686,0.12659405,-0.008055812,0.03848796,0.02392251,-0.07763916,-0.07627116,0.040806983,-0.049632378,-0.03961695,0.045026004,0.08654811,-0.108120404,-0.078040875,-0.07832402,0.11419713,-0.20261459,0.006268474,-0.01025807,-0.085114256,0.0017644928,0.14866099,0.1191971,-0.17190054,0.17394263,0.013007292,0.017120935,0.020567745,-0.1192701,-0.046089027,-0.120870404,0.061457746,-0.052559264,0.03244368,-0.09033612,0.21522886,0.15865318,0.17452061,0.05766183,-0.036972146,-0.006722575,0.05371672,-0.07640897,0.07365618,-0.0052812654,0.009593702,-0.192686,0.012149617,0.0048097344,0.007857996,0.23422556,-0.031282254,0.09749502,-0.060873993,-0.0136410985,0.013070189,0.08589906,0.10801329,0.021335462,-0.13512759,0.07342675,0.011650902,-0.13087611,0.19669382,0.05850482,0.00852606,-0.044648025,-0.036104545,0.12906305,0.12638743,-0.07951649,-0.16266207,0.19989634,-0.0054468852,-0.08598131,-0.04754893,-0.0754175,-0.12059578
